Scenario,Seed,NumDistractorLabels,CandidateSetSize,GroupIndex,SearchPhase,GroupSize,GroupFraction(%),RankStart,RankEnd,FeatureIndices0,FeatureIndices1,GroupWeightNorm,GapLowerBound,GapUpperBound,GapEstimate,Epsilon,EpsilonLower,EpsilonUpper,GapLower/Epsilon,GapUpper/Epsilon,GapLower/EpsilonUpper,GapUpper/EpsilonLower,RhoLower,RhoUpper,RhoEstimate,Status,FirstCertifiedNecessaryPrefix,ExactRefit,CertificateConverged,OptimizationGapRatio,SumSingletonLower,SumSingletonUpper,CertifiedSynergyLower,CertifiedSynergy,ElapsedSeconds
collective,127,2,4,1,Exponential,1,5.0,1,1,0,1,0.2541232407093048,1.3722541425941598e-05,1.3722607029835022e-05,1.372255468224965e-05,0.0005014949290447217,0.0005014949290347217,0.0005014949295681975,0.02736327055605754,0.027363401372721127,0.027363270527494918,0.027363401373266764,0.00027363270527494917,0.00027363401373266765,0.0002736329698964098,NonNecessary,False,True,True,2.643358350497233e-08,1.3722541425941598e-05,1.3722607029835022e-05,-6.56038934233118e-11,False,0.11064249998889863
collective,127,2,4,2,Exponential,2,10.0,1,2,0;1,1;2,0.3593845069408417,0.04893510362398424,0.048935103678584925,0.04893510362623734,0.0005014949290447217,0.0005014949290347217,0.0005014949295681975,97.57846149551068,97.57846160438653,97.57846139365529,97.5784616063323,0.9757846139365529,0.9757846160633229,0.9757846150000345,JointlyNecessary,True,True,True,4.492767139530225e-09,2.7445082851883197e-05,2.7445214059670043e-05,0.04890765840992457,True,0.05422649998217821
collective,128,2,4,1,Exponential,1,5.0,1,1,0,1,0.2540864050388336,1.3680311184115766e-05,1.3680339535448747e-05,1.3680324622451822e-05,0.0005043013717105588,0.0005043013716993626,0.0005043013718596887,0.027127253566082924,0.027127309785111013,0.027127253558060963,0.027127309785713278,0.0002712725355806096,0.00027127309785713276,0.00027127280213514024,NonNecessary,False,True,True,2.6647431032709106e-08,1.3680311184115766e-05,1.3680339535448747e-05,-2.835133298139151e-11,False,0.126639099966269
collective,128,2,4,2,Exponential,2,10.0,1,2,0;1,1;2,0.35933244228363037,0.04942504355547183,0.04942504357249003,0.049425043557577035,0.0005043013717105588,0.0005043013716993626,0.0005043013718596887,98.00695839439256,98.00695842813865,98.00695836541034,98.00695843031454,0.9800695836541033,0.9800695843031454,0.9800695839856706,JointlyNecessary,True,True,True,4.174493858675675e-09,2.736062236823153e-05,2.7360679070897494e-05,0.04939768287640093,True,0.05881270003737882
collective,129,2,4,1,Exponential,1,5.0,1,1,0,1,0.25401559472084045,1.3606445607996023e-05,1.3606468900661732e-05,1.3606461007178278e-05,0.0005042114181803475,0.0005042114181703476,0.0005042114182592824,0.026985595957149146,0.026985642153377294,0.026985595952924518,0.026985642153912495,0.00026985595952924523,0.00026985642153912496,0.0002698562649827078,NonNecessary,False,True,True,3.0541121569281815e-08,1.3606445607996023e-05,1.3606468900661732e-05,-2.329266570881604e-11,False,0.11310729995602742
collective,129,2,4,2,Exponential,2,10.0,1,2,0;1,1;2,0.3592323064804077,0.049526396167153056,0.04952639617866749,0.049526396170774006,0.0005042114181803475,0.0005042114181703476,0.0005042114182592824,98.22545539704208,98.2254554198786,98.22545538166476,98.22545542182668,0.9822545538166477,0.9822545542182669,0.9822545540422348,JointlyNecessary,True,True,True,7.181412284412277e-09,2.7212891215992047e-05,2.7212937801323464e-05,0.049499183229351734,True,0.05347669997718185
collective,100,4,6,1,Exponential,1,5.0,1,1,0,1,0.24262739717960358,1.241925399435821e-05,1.2419267055598268e-05,1.2419263235932242e-05,0.00017775915544900194,0.00017775914223037637,0.0001777591554871986,0.06986562218406366,0.06986569566123577,0.06986562216905103,0.06986570085662802,0.0006986562216905102,0.0006986570085662802,0.000698656741733635,NonNecessary,False,True,True,5.1989299862537054e-08,1.241925399435821e-05,1.2419267055598268e-05,-1.3061240057446553e-11,False,0.15623480000067502
collective,100,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34312695264816284,0.017227242011990575,0.017227242019965727,0.01722724201614606,0.00017775915544900194,0.00017775914223037637,0.0001777591554871986,96.91338805293194,96.91338809779687,96.9133880321073,96.91339530452488,0.9691338803210731,0.9691339530452487,0.9691338807630898,JointlyNecessary,True,True,True,2.3377058802809996e-08,2.483850798871642e-05,2.4838534111196536e-05,0.01720240347787938,True,0.0919867999618873
collective,101,4,6,1,Exponential,1,5.0,1,1,0,1,0.24221356213092804,1.2441198995064538e-05,1.2441211951297647e-05,1.244120464346496e-05,0.0001776956936644965,0.00017769567898041813,0.0001776956937375748,0.07001407146396302,0.07001414437643963,0.07001407143516936,0.07001415016213565,0.0007001407143516936,0.0007001415016213566,0.0007001410325089216,NonNecessary,False,True,True,3.178692917791485e-08,1.2441198995064538e-05,1.2441211951297647e-05,-1.2956233108536762e-11,False,0.14872379996813834
collective,101,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3425416946411133,0.017068076659254944,0.017068076670854988,0.017068076663547156,0.0001776956936644965,0.00017769567898041813,0.0001776956937375748,96.0522807687215,96.05228083400189,96.05228072921949,96.05228877138804,0.960522807292195,0.9605228877138804,0.9605228079287637,JointlyNecessary,True,True,True,2.41548574108149e-08,2.4882397990129076e-05,2.4882423902595294e-05,0.01704319423535235,True,0.09934739995514974
collective,102,4,6,1,Exponential,1,5.0,1,1,0,1,0.2426508069038391,1.2451281166802805e-05,1.2451333294163385e-05,1.2451301762322127e-05,0.00018149623499927895,0.00018149622362852288,0.00018149623531459736,0.06860352319072774,0.06860381039977415,0.06860352307154095,0.06860381469780953,0.0006860352307154095,0.0006860381469780954,0.0006860363666701733,NonNecessary,False,True,True,1.1347628956056529e-07,1.2451281166802805e-05,1.2451333294163385e-05,-5.212736057926893e-11,False,0.14295740000670776
collective,102,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34316006302833557,0.017342624878836206,0.017342624915993234,0.017342624884461394,0.00018149623499927895,0.00018149622362852288,0.00018149623531459736,95.55363437101109,95.55363457573725,95.55363420500312,95.55364056218174,0.9555363420500314,0.9555364056218175,0.9555363440200451,JointlyNecessary,True,True,True,3.099341855338348e-08,2.490256233360561e-05,2.490266658832677e-05,0.01731772221224788,True,0.08815230004256591
collective,103,4,6,1,Exponential,1,5.0,1,1,0,1,0.24294109642505646,1.2498181704958752e-05,1.2498187611136453e-05,1.2498185366525787e-05,0.00017577235286010052,0.00017577232598803942,0.00017577235288254663,0.07110436596878358,0.07110439957007302,0.07110436595970357,0.07110441044050872,0.0007110436595970357,0.0007110441044050872,0.0007110438680008598,NonNecessary,False,True,True,2.0831302543508064e-08,1.2498181704958752e-05,1.2498187611136453e-05,-5.906177700772466e-12,False,0.1540588999632746
collective,103,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3435705900192261,0.01709887409652815,0.017098874101943006,0.017098874099698395,0.00017577235286010052,0.00017577232598803942,0.00017577235288254663,97.27851859693409,97.27851862774017,97.27851858451164,97.2785334996734,0.9727851858451163,0.972785334996734,0.9727851861497018,JointlyNecessary,True,True,True,1.8036083077762852e-08,2.4996363409917504e-05,2.4996375222272906e-05,0.017073877721305877,True,0.09120049997000024
collective,104,4,6,1,Exponential,1,5.0,1,1,0,1,0.24218887090682983,1.2419842847291476e-05,1.2419886418870623e-05,1.2419880476074487e-05,0.00017873025341313243,0.0001787302394903758,0.00017873025347256037,0.0694893148200444,0.06948955860406146,0.06948931479693916,0.06948956401717016,0.0006948931479693917,0.0006948956401717016,0.0006948952535397637,NonNecessary,False,True,True,2.1053393203520874e-07,1.2419842847291476e-05,1.2419886418870623e-05,-4.357157914668347e-11,False,0.19586849998449907
collective,104,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3425067961215973,0.017168565350319524,0.01716856536302897,0.017168565357086177,0.00017873025341313243,0.0001787302394903758,0.00017873025347256037,96.0585296694826,96.05852974059225,96.05852963754306,96.05853722337488,0.9605852963754306,0.9605853722337488,0.9605852970734218,JointlyNecessary,True,True,True,3.7859576606349806e-08,2.4839685694582952e-05,2.4839772837741246e-05,0.017143725577481783,True,0.08479620004072785
collective,105,4,6,1,Exponential,1,5.0,1,1,0,1,0.24232973158359528,1.2404247907123092e-05,1.2404261943331297e-05,1.240425228557821e-05,0.00018237224084195408,0.00018237222342255054,0.0001823722409385316,0.0680160963634414,0.06801617332805038,0.06801609632742261,0.06801617982466016,0.0006801609632742261,0.0006801617982466016,0.0006801612037178334,NonNecessary,False,True,True,2.4008341788886543e-08,1.2404247907123092e-05,1.2404261943331297e-05,-1.4036208205450641e-11,False,0.15879040001891553
collective,105,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34270599484443665,0.01755783015381645,0.017557830169656716,0.017557830159998962,0.00018237224084195408,0.00018237222342255054,0.0001823722409385316,96.27468562516744,96.27468571202422,96.27468557418395,96.2746949077645,0.9627468557418395,0.9627469490776449,0.9627468565906795,JointlyNecessary,True,True,True,3.390051565937567e-08,2.4808495814246183e-05,2.4808523886662594e-05,0.017533021629929788,True,0.09061139996629208
collective,106,4,6,1,Exponential,1,5.0,1,1,0,1,0.24226003885269165,1.2460941568918319e-05,1.2460994135412491e-05,1.2460947913905734e-05,0.0001810937631313179,0.00018109375070820614,0.00018109376359353298,0.0688093358570412,0.06880962612929167,0.06880933568141553,0.06880963084966261,0.0006880933568141555,0.000688096308496626,0.0006880937089407011,NonNecessary,False,True,True,3.503702901390707e-08,1.2460941568918319e-05,1.2460994135412491e-05,-5.25664941720391e-11,False,0.14766550000058487
collective,106,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34260743856430054,0.017436697137976378,0.017436697190092783,0.017436697143871277,0.0001810937631313179,0.00018109375070820614,0.00018109376359353298,96.2854647033447,96.28546499113156,96.2854644575903,96.28547159635725,0.962854644575903,0.9628547159635725,0.9628546473589634,JointlyNecessary,True,True,True,3.255163287090349e-08,2.4921883137836638e-05,2.4921988270824982e-05,0.017411775149705554,True,0.088648299977649
collective,107,4,6,1,Exponential,1,5.0,1,1,0,1,0.24231185019016266,1.2414039779299788e-05,1.2414050631445351e-05,1.241404769308053e-05,0.0001792298594736725,0.0001792298395114186,0.00017922985950305614,0.06926323446190792,0.0692632950106669,0.06926323445055264,0.0692633027250714,0.0006926323445055264,0.0006926330272507141,0.0006926327861627353,NonNecessary,False,True,True,4.415436559544734e-08,1.2414039779299788e-05,1.2414050631445351e-05,-1.0852145562590516e-11,False,0.18332759995246306
collective,107,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3426807224750519,0.01722600945631438,0.017226009463278617,0.017226009460340252,0.0001792298594736725,0.0001792298395114186,0.00017922985950305614,96.11127022528714,96.11127026414361,96.11127020953029,96.11128096882082,0.9611127020953029,0.9611128096882082,0.9611127024774921,JointlyNecessary,True,True,True,2.246206208748117e-08,2.4828079558599577e-05,2.4828101262890702e-05,0.017201181355051488,True,0.10454560001380742
collective,108,4,6,1,Exponential,1,5.0,1,1,0,1,0.24238722026348114,1.2416834634129182e-05,1.2416860242435051e-05,1.2416854401006011e-05,0.00017916052716201815,0.00017916051221915174,0.00017916052722043244,0.06930563797069211,0.06930578090566934,0.0693056379480954,0.06930578668611177,0.0006930563794809541,0.0006930578668611178,0.0006930574830122722,NonNecessary,False,True,True,1.103305351657372e-07,1.2416834634129182e-05,1.2416860242435051e-05,-2.560830586924572e-11,False,0.19817950000287965
collective,108,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3427872955799103,0.017159074711263066,0.017159074721070235,0.017159074715228807,0.00017916052716201815,0.00017916051221915174,0.00017916052722043244,95.77486170123734,95.77486175597691,95.77486167001048,95.77486974407064,0.9577486167001049,0.9577486974407065,0.9577486172337247,JointlyNecessary,True,True,True,2.2135118263498596e-08,2.4833669268258364e-05,2.4833720484870103e-05,0.017134240990778194,True,0.08951700001489371
collective,109,4,6,1,Exponential,1,5.0,1,1,0,1,0.2426615208387375,1.2427553115387823e-05,1.2427566209233726e-05,1.2427561324153847e-05,0.00018039963624621495,0.00018039960850633224,0.00018039963629506574,0.06888901426844518,0.0688890868508859,0.06888901424979059,0.06888909744389775,0.0006888901424979059,0.0006888909744389775,0.0006888905977167454,NonNecessary,False,True,True,4.550322948888476e-08,1.2427553115387823e-05,1.2427566209233726e-05,-1.3093845902960354e-11,False,0.14250380004523322
collective,109,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3431752026081085,0.017369874445791394,0.0173698744559747,0.01736987445108962,0.00018039963624621495,0.00018039960850633224,0.00018039963629506574,96.28552921295504,96.28552926940364,96.28552918688169,96.28554407514136,0.9628552918688169,0.9628554407514136,0.9628552924232443,JointlyNecessary,True,True,True,2.9369392772798896e-08,2.4855106230775646e-05,2.4855132418467452e-05,0.017345019313372928,True,0.0866260000038892
collective,110,4,6,1,Exponential,1,5.0,1,1,0,1,0.24240005016326904,1.2430426918716376e-05,1.243045222093457e-05,1.2430442743422776e-05,0.00018026539163564528,0.00018026537734163145,0.0001802653917304204,0.06895625835845914,0.06895639871939012,0.06895625832220517,0.06895640418723831,0.0006895625832220517,0.0006895640418723831,0.0006895634614406379,NonNecessary,False,True,True,8.778560465072154e-08,1.2430426918716376e-05,1.243045222093457e-05,-2.5302218192814127e-11,False,0.1459177999640815
collective,110,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3428054451942444,0.017281744910016758,0.01728174492433609,0.017281744914858576,0.00018026539163564528,0.00018026537734163145,0.0001802653917304204,95.8683458494731,95.86834592890781,95.86834579907,95.86835353071957,0.9586834579907001,0.9586835353071956,0.958683458763325,JointlyNecessary,True,True,True,2.6859394404489793e-08,2.4860853837432753e-05,2.486090444186914e-05,0.017256884005574888,True,0.087990699976217
collective,111,4,6,1,Exponential,1,5.0,1,1,0,1,0.2431899756193161,1.254392840456791e-05,1.2543936433127069e-05,1.2543932727452896e-05,0.00017799893438869352,0.00017799891995452102,0.00017799893442575025,0.07047192977670264,0.0704719748812376,0.07047192976203143,0.07047198059590509,0.0007047192976203143,0.0007047198059590509,0.0007047195406271874,NonNecessary,False,True,True,2.428601603782148e-08,1.254392840456791e-05,1.2543936433127069e-05,-8.02855915938165e-12,False,0.14204599999357015
collective,111,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34392255544662476,0.017181026254490087,0.01718102626179035,0.017181026258084674,0.00017799893438869352,0.00017799891995452102,0.00017799893442575025,96.52319725112594,96.52319729213887,96.52319723103123,96.52320511933513,0.9652319723103123,0.9652320511933514,0.9652319727132036,JointlyNecessary,True,True,True,2.01944194671167e-08,2.508785680913582e-05,2.5087872866254138e-05,0.017155938381623832,True,0.09024079999653623
collective,112,4,6,1,Exponential,1,5.0,1,1,0,1,0.242275208234787,1.2425312885900068e-05,1.2425331981184053e-05,1.2425326928594321e-05,0.0001771053508806812,0.00017710532595103127,0.0001771053509312071,0.0701577497467663,0.07015785756555264,0.07015774972675118,0.07015786744109319,0.0007015774972675119,0.0007015786744109318,0.0007015782903682831,NonNecessary,False,True,True,7.929006192818498e-08,1.2425312885900068e-05,1.2425331981184053e-05,-1.9095283985075913e-11,False,0.14983559999382123
collective,112,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3426288962364197,0.01701943190718966,0.017019431916743072,0.01701943191169048,0.0001771053508806812,0.00017710532595103127,0.0001771053509312071,96.09778486397023,96.0977849179122,96.09778483655475,96.09779844480148,0.9609778483655476,0.9609779844480147,0.9609778488938348,JointlyNecessary,True,True,True,2.541324339245899e-08,2.4850625771800135e-05,2.4850663962368106e-05,0.016994581243227294,True,0.08947629999602214
collective,113,4,6,1,Exponential,1,5.0,1,1,0,1,0.2428111582994461,1.2433206448296888e-05,1.2433227327462502e-05,1.243321571623335e-05,0.00018062069826304904,0.00018062068608359964,0.00018062069837916132,0.06883600034692394,0.06883611594367345,0.06883600030267262,0.06883612058536766,0.0006883600030267262,0.0006883612058536765,0.0006883605165852085,NonNecessary,False,True,True,5.131159703496396e-08,1.2433206448296888e-05,1.2433227327462502e-05,-2.0879165614457818e-11,False,0.20654909999575466
collective,113,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34338682889938354,0.01749009190284522,0.017490091918577137,0.017490091906965908,0.00018062069826304904,0.00018062068608359964,0.00018062069837916132,96.83326479766635,96.83326488476553,96.83326473541695,96.83327141433794,0.9683326473541694,0.9683327141433795,0.9683326482048038,JointlyNecessary,True,True,True,2.2814041084335293e-08,2.4866412896593776e-05,2.4866454654925005e-05,0.017465225448190295,True,0.08567800000309944
collective,114,4,6,1,Exponential,1,5.0,1,1,0,1,0.2419119030237198,1.2361458349304758e-05,1.236146745029891e-05,1.2361466186172957e-05,0.00017518401100919615,0.000175183992306211,0.0001751840110218374,0.07056270876601776,0.07056276071707254,0.07056270876092596,0.07056276825049068,0.0007056270876092597,0.0007056276825049069,0.0007056275350108322,NonNecessary,False,True,True,4.473506559612434e-08,1.2361458349304758e-05,1.236146745029891e-05,-9.100994151958188e-12,False,0.1397506999783218
collective,114,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3421151041984558,0.016744517915505103,0.01674451792236452,0.016744517921100394,0.00017518401100919615,0.000175183992306211,0.0001751840110218374,95.58245537959576,95.58245541875124,95.58245537269853,95.58246562332086,0.9558245537269854,0.9558246562332087,0.9558245541153526,JointlyNecessary,True,True,True,3.1939504577217326e-08,2.4722916698609516e-05,2.472293490059782e-05,0.016719794980604503,True,0.08700749999843538
collective,115,4,6,1,Exponential,1,5.0,1,1,0,1,0.24191930890083313,1.2400547794686975e-05,1.2400561862521791e-05,1.2400554942468961e-05,0.0001763316799565633,0.00017633166408340868,0.0001763316800257638,0.07032512704320441,0.07032520682373403,0.07032512701560566,0.0703252131543207,0.0007032512701560565,0.000703252131543207,0.0007032516757921012,NonNecessary,False,True,True,4.0536005591570125e-08,1.2400547794686975e-05,1.2400561862521791e-05,-1.4067834816502913e-11,False,0.1818916000192985
collective,115,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3421255648136139,0.01680033765631207,0.01680033766644356,0.016800337659523507,0.0001763316799565633,0.00017633166408340868,0.0001763316800257638,95.27691031158203,95.27691036903903,95.27691027419108,95.27691894574667,0.9527691027419107,0.9527691894574668,0.9527691032979452,JointlyNecessary,True,True,True,1.8212481263927746e-08,2.480109558937395e-05,2.4801123725043582e-05,0.016775536532587027,True,0.0938560000504367
collective,116,4,6,1,Exponential,1,5.0,1,1,0,1,0.24287976324558258,1.2482341625694171e-05,1.2482357132822523e-05,1.2482355204070333e-05,0.0001834081819962609,0.00018340817041525602,0.00018340818201554842,0.0680577141642931,0.0680577987141108,0.06805771415713603,0.06805780301150767,0.0006805771415713603,0.0006805780301150767,0.0006805778819793769,NonNecessary,False,True,True,7.403364450325019e-08,1.2482341625694171e-05,1.2482357132822523e-05,-1.550712835220278e-11,False,0.1635023999842815
collective,116,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3434838652610779,0.01761427739801028,0.017614277405074086,0.017614277403145334,0.0001834081819962609,0.00018340817041525602,0.00018340818201554842,96.03866744815876,96.03866748667289,96.03866743805916,96.03867355087534,0.9603866743805918,0.9603867355087535,0.9603866747615672,JointlyNecessary,True,True,True,2.7997967207670846e-08,2.4964683251388342e-05,2.4964714265645047e-05,0.017589312683744633,True,0.09118839999428019
collective,117,4,6,1,Exponential,1,5.0,1,1,0,1,0.2425040900707245,1.2421644469631993e-05,1.2421690288770053e-05,1.2421668123066781e-05,0.00018047185054725182,0.00018047183390247585,0.00018047185076890885,0.06882870892034053,0.06882896280557482,0.06882870883580453,0.06882896915361618,0.0006882870883580453,0.0006882896915361618,0.0006882883998474041,NonNecessary,False,True,True,1.310643998594301e-07,1.2421644469631993e-05,1.2421690288770053e-05,-4.5819138059889695e-11,False,0.10131609998643398
collective,117,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34295257925987244,0.017520881386367024,0.017520881413566163,0.01752088139140046,0.00018047185054725182,0.00018047183390247585,0.00018047185076890885,97.08373540381933,97.08373555453059,97.08373528458029,97.08374450848753,0.9708373528458027,0.9708374450848752,0.9708373543170975,JointlyNecessary,True,True,True,2.7890412907796096e-08,2.4843288939263987e-05,2.4843380577540107e-05,0.017496038005789482,True,0.0912856999784708
collective,118,4,6,1,Exponential,1,5.0,1,1,0,1,0.2428767830133438,1.2451012726698784e-05,1.2451029049890446e-05,1.2451021014032657e-05,0.00018106562991163224,0.00018106561475144477,0.00018106562999199081,0.06876519156493371,0.06876528171562477,0.0687651915344151,0.06876528747317606,0.000687651915344151,0.0006876528747317606,0.0006876523733471276,NonNecessary,False,True,True,4.576977897894643e-08,1.2451012726698784e-05,1.2451029049890446e-05,-1.6323191662405293e-11,False,0.2637255000299774
collective,118,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34347963333129883,0.017322482549376985,0.017322482563171038,0.01732248255513518,0.00018106562991163224,0.00018106561475144477,0.00018106562999199081,95.6696340317657,95.66963410794831,95.66963398930665,95.66964211813617,0.9566963398930665,0.9566964211813617,0.9566963406356741,JointlyNecessary,True,True,True,3.180170294587676e-08,2.4902025453397568e-05,2.4902058099780893e-05,0.017297580491277203,True,0.09514590003527701
collective,119,4,6,1,Exponential,1,5.0,1,1,0,1,0.24250096082687378,1.2441170448250429e-05,1.2441209452324539e-05,1.2441175929370598e-05,0.00017859161252029948,0.00017859159662644811,0.00017859161285552902,0.0696626805295031,0.06966289892763255,0.06966268039874114,0.06966290512731821,0.0006966268039874115,0.0006966290512731821,0.0006966271122030706,NonNecessary,False,True,True,3.0690803909610365e-08,1.2441170448250429e-05,1.2441209452324539e-05,-3.9004074109909434e-11,False,0.16319289995590225
collective,119,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34294813871383667,0.01707487197295407,0.017074872011139195,0.01707487197761624,0.00017859161252029948,0.00017859159662644811,0.00017859161285552902,95.6084764115855,95.60847662539803,95.60847623212139,95.60848513412378,0.9560847623212138,0.9560848513412379,0.956084764376907,JointlyNecessary,True,True,True,2.6105201939720116e-08,2.4882340896500857e-05,2.4882418904649077e-05,0.017049989554049422,True,0.09254330000840127
collective,120,4,6,1,Exponential,1,5.0,1,1,0,1,0.2420908659696579,1.2397526008340492e-05,1.2397543897490068e-05,1.2397536426178037e-05,0.00017855714053757442,0.00017855712549440882,0.00017855714061228752,0.06943170108468238,0.0694318012719363,0.0694317010556303,0.0694318071214597,0.000694317010556303,0.0006943180712145971,0.0006943175942924097,NonNecessary,False,True,True,5.8344558484634714e-08,1.2397526008340492e-05,1.2397543897490068e-05,-1.7889149576689458e-11,False,0.1570802999776788
collective,120,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3423681855201721,0.017272461564378085,0.017272461577260034,0.017272461569788723,0.00017855714053757442,0.00017855712549440882,0.00017855714061228752,96.73352469902137,96.73352477116606,96.73352465854546,96.73353292081805,0.9673352465854547,0.9673353292081804,0.9673352472932337,JointlyNecessary,True,True,True,3.030198565802572e-08,2.4795052016680984e-05,2.4795087794980137e-05,0.017247666476583105,True,0.08925060002366081
collective,121,4,6,1,Exponential,1,5.0,1,1,0,1,0.2427338808774948,1.2413952310726822e-05,1.2414006356099e-05,1.2414005274092124e-05,0.00017964122620928296,0.00017964121383431971,0.00017964122622010303,0.06910413924844012,0.06910444010016174,0.06910413924427788,0.06910444486056659,0.0006910413924427788,0.000691044448605666,0.0006910443407700715,NonNecessary,False,True,True,2.948285668762322e-07,1.2413952310726822e-05,1.2414006356099e-05,-5.40453721780841e-11,False,0.21055590000469238
collective,121,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34327754378318787,0.01713703482149037,0.01713703482860823,0.017137034827526224,0.00017964122620928296,0.00017964121383431971,0.00017964122622010303,95.39589092720641,95.39589096682904,95.39589092146056,95.39589753837585,0.9539589092146057,0.9539589753837586,0.9539589096080588,JointlyNecessary,True,True,True,3.359949269439513e-08,2.4827904621453644e-05,2.4828012712198e-05,0.017112206808778174,True,0.091790700040292
collective,122,4,6,1,Exponential,1,5.0,1,1,0,1,0.2433711290359497,1.2512577159316384e-05,1.2512619030717694e-05,1.2512580269566722e-05,0.00018030873088766385,0.00018030871838832047,0.00018030873127527537,0.069395292716646,0.06939552493724399,0.06939529256746624,0.0693955297478738,0.0006939529256746624,0.000693955297478738,0.0006939530996622856,NonNecessary,False,True,True,1.7249582428153484e-08,1.2512577159316384e-05,1.2512619030717694e-05,-4.1871401309761104e-11,False,0.15265349997207522
collective,122,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3441787660121918,0.01735839667315724,0.017358396719308018,0.017358396680546867,0.00018030873088766385,0.00018030871838832047,0.00018030873127527537,96.27041678847979,96.270417044434,96.2704165815263,96.27042371808245,0.9627041658152631,0.9627042371808247,0.9627041682946298,JointlyNecessary,True,True,True,4.098318176095523e-08,2.5025154318632768e-05,2.5025238061435387e-05,0.017333371435095803,True,0.08413370000198483
collective,123,4,6,1,Exponential,1,5.0,1,1,0,1,0.24239346385002136,1.2464031546017054e-05,1.246403904908859e-05,1.2464036438312065e-05,0.000176960274663095,0.00017696025326318997,0.00017696027468920274,0.0704340653276372,0.07043410772738794,0.07043406531724575,0.07043411624502502,0.0007043406531724574,0.0007043411624502501,0.0007043409297392686,NonNecessary,False,True,True,2.764628969766886e-08,1.2464031546017054e-05,1.246403904908859e-05,-7.503071535114921e-12,False,0.17612540000118315
collective,123,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34279611706733704,0.017156826561002824,0.017156826568579628,0.01715682656596885,0.000176960274663095,0.00017696025326318997,0.00017696027468920274,96.95298333858698,96.95298338140339,96.95298332428307,96.95299510598333,0.9695298332428307,0.9695299510598333,0.9695298336664994,JointlyNecessary,True,True,True,2.8062946551036447e-08,2.492806309203411e-05,2.492807809817718e-05,0.017131898482904646,True,0.09044359996914864
collective,124,4,6,1,Exponential,1,5.0,1,1,0,1,0.24298705160617828,1.2513127068530902e-05,1.2513155120587633e-05,1.2513151282252642e-05,0.00017697393333995255,0.00017697390893996125,0.0001769739333783359,0.0707060459830217,0.0707062044925615,0.07070604596768647,0.07070621424106503,0.0007070604596768648,0.0007070621424106503,0.0007070618280385901,NonNecessary,False,True,True,1.368208372622516e-07,1.2513127068530902e-05,1.2513155120587633e-05,-2.805205673056966e-11,False,0.2022953000268899
collective,124,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.34363558888435364,0.016958908516640513,0.01695890852620152,0.016958908522363186,0.00017697393333995255,0.00017697390893996125,0.0001769739333783359,95.82715486163619,95.82715491566114,95.82715484085251,95.82716812767505,0.9582715484085252,0.9582716812767506,0.9582715489397244,JointlyNecessary,True,True,True,3.233624338590154e-08,2.5026254137061805e-05,2.5026310241175266e-05,0.01693388220639934,True,0.0871659999829717
collective,125,4,6,1,Exponential,1,5.0,1,1,0,1,0.24307496845722198,1.2495219722510323e-05,1.2495227513094678e-05,1.249522294461048e-05,0.0001789689366309234,0.00017896892245635197,0.00017896893667660824,0.06981781284356874,0.06981785637394054,0.06981781282574656,0.06981786190360557,0.0006981781282574657,0.0006981786190360559,0.0006981783084725261,NonNecessary,False,True,True,1.8003683984115673e-08,1.2495219722510323e-05,1.2495227513094678e-05,-7.79058435499563e-12,False,0.15280159999383613
collective,125,4,6,2,Exponential,2,10.0,1,2,0;1,1;2,0.3437599241733551,0.017359365974562644,0.017359365984369473,0.01735936597980099,0.0001789689366309234,0.00017896892245635197,0.00017896893667660824,96.99653080222404,96.9965308570203,96.99653077746405,96.9965385392717,0.9699653077746404,0.969965385392717,0.9699653083149362,JointlyNecessary,True,True,True,2.9269576993448386e-08,2.4990439445020645e-05,2.4990455026189355e-05,0.017334375519536455,True,0.08615670003928244
